pruning_score_type,dataset_name,num_classes,model_name,encryption_mode,device,global_epoch,local_epoch,num_clients,models_percentage,learning_rate,batch_size,aggregation_algorithm,fedprox_mu,pruning_threshold,image_size,num_custom_layers,worker_id,execution_phase,best_round,best_f1,best_acc,best_prec,best_recall,best_loss,total_duration_sec,round_dataframe_path,pruning_num_clients,pruning_avg_train_reduction_pct,pruning_min_train_reduction_pct,pruning_max_train_reduction_pct,pruning_total_train_before,pruning_total_train_after,pruning_total_valid_preserved
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.01,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,13,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.1226364749929179,470.84963512420654,csv\Cropped_ROI\20260306-181815_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.01,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,14,0.9161138036263056,0.9184782608695652,0.9272328996566144,0.9184782608695652,0.2079441122022336,383.6295897960663,csv\Cropped_ROI\20260306-182454_Cropped_ROI_worker_0.csv,2.0,51.63,50.61,52.66,827.0,400.0,92.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.01,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,7,0.9674281146799604,0.967391304347826,0.9679347826086956,0.967391304347826,0.1309767359786707,487.9690878391266,csv\Cropped_ROI\20260306-184110_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.01,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,14,0.9338221295514708,0.9347826086956522,0.939571959750675,0.9347826086956522,0.1834335373309643,462.29497170448303,csv\Cropped_ROI\20260306-184910_Cropped_ROI_worker_0.csv,2.0,12.23,11.38,13.08,826.0,725.0,92.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.01,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,12,0.9836235444931096,0.9836956521739132,0.9837819185645272,0.9836956521739132,0.0779138708730106,498.6551976203919,csv\Cropped_ROI\20260306-185741_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.01,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,19,0.9673856736202922,0.967391304347826,0.9678571428571427,0.967391304347826,0.1369028217766596,341.4616479873657,csv\Cropped_ROI\20260306-190338_Cropped_ROI_worker_0.csv,2.0,73.12,71.91,74.33,826.0,222.0,92.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.01,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,12,0.9728020510629208,0.9728260869565216,0.9730201863354035,0.9728260869565216,0.1329251188460899,498.2613031864166,csv\Cropped_ROI\20260306-191208_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.01,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,10,0.9565161084029008,0.9565217391304348,0.9569875776397516,0.9565217391304348,0.1202825797802728,479.0107479095459,csv\Cropped_ROI\20260306-192021_Cropped_ROI_worker_0.csv,2.0,8.82,8.47,9.18,827.0,754.0,92.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.01,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,15,0.9671275665840884,0.967391304347826,0.9682645546974412,0.967391304347826,0.0892535530678604,503.57652711868286,csv\Cropped_ROI\20260306-192857_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.01,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,15,0.9455469389329112,0.9456521739130436,0.9478203206089264,0.9456521739130436,0.1885171940185777,464.1299738883972,csv\Cropped_ROI\20260306-193657_Cropped_ROI_worker_0.csv,2.0,29.61,15.25,43.96,827.0,582.0,92.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.01,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,11,0.9836235444931096,0.9836956521739132,0.9837819185645272,0.9836956521739132,0.1292277954356825,499.7537896633148,csv\Cropped_ROI\20260306-194530_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.01,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,18,0.9399529964747356,0.9402173913043478,0.9403683574879228,0.9402173913043478,0.1167463339541269,471.66148805618286,csv\Cropped_ROI\20260306-195335_Cropped_ROI_worker_0.csv,2.0,10.52,9.18,11.86,827.0,740.0,92.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.001,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,13,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0309922356252133,499.2398235797882,csv\Cropped_ROI\20260306-200207_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.001,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,16,0.9779671376925382,0.9782608695652174,0.980085403726708,0.9782608695652174,0.0618741337916024,488.486891746521,csv\Cropped_ROI\20260306-201029_Cropped_ROI_worker_0.csv,2.0,2.66,2.18,3.14,827.0,805.0,92.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.001,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,18,1.0,1.0,1.0,1.0,0.0103180075504655,496.8484654426575,csv\Cropped_ROI\20260306-201859_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.001,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,15,0.989022601794341,0.9891304347826086,0.989880059970015,0.9891304347826086,0.0769044549695378,491.5606441497803,csv\Cropped_ROI\20260306-202724_Cropped_ROI_worker_0.csv,2.0,2.06,1.45,2.66,826.0,809.0,92.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.001,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,15,1.0,1.0,1.0,1.0,0.0194503553110458,500.0656921863556,csv\Cropped_ROI\20260306-203556_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.001,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,16,0.989022601794341,0.9891304347826086,0.989880059970015,0.9891304347826086,0.0392091839432554,484.5095570087433,csv\Cropped_ROI\20260306-204414_Cropped_ROI_worker_0.csv,2.0,4.96,4.84,5.07,827.0,786.0,92.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.001,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,17,0.9945836225573714,0.9945652173913044,0.9948369565217392,0.9945652173913044,0.0197922374073127,503.69887232780457,csv\Cropped_ROI\20260306-205251_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.001,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,9,0.9836235444931096,0.9836956521739132,0.9837819185645272,0.9836956521739132,0.0898240101321236,492.02861499786377,csv\Cropped_ROI\20260306-210117_Cropped_ROI_worker_0.csv,2.0,2.42,1.21,3.62,827.0,807.0,92.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.001,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,14,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0237598991547913,505.0888121128082,csv\Cropped_ROI\20260306-210954_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.001,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,14,0.9836235444931096,0.9836956521739132,0.9837819185645272,0.9836956521739132,0.0661970627590325,489.4464604854584,csv\Cropped_ROI\20260306-211818_Cropped_ROI_worker_0.csv,2.0,5.08,4.59,5.57,827.0,785.0,92.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.001,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,17,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0240620611344322,506.04037952423096,csv\Cropped_ROI\20260306-212656_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.001,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,19,0.9890823629954064,0.9891304347826086,0.9895186335403726,0.9891304347826086,0.0242923756190778,489.84528708457947,csv\Cropped_ROI\20260306-213519_Cropped_ROI_worker_0.csv,2.0,4.23,3.39,5.07,827.0,792.0,92.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,17,0.967391304347826,0.967391304347826,0.967391304347826,0.967391304347826,0.1035342873276575,499.7869899272919,csv\Cropped_ROI\20260306-214351_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,14,0.9236129233411844,0.9239130434782608,0.9247273684586278,0.9239130434782608,0.169743283773246,473.7439703941345,csv\Cropped_ROI\20260306-215159_Cropped_ROI_worker_0.csv,2.0,11.0,9.93,12.08,827.0,736.0,92.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,19,0.9673856736202922,0.967391304347826,0.9678571428571427,0.967391304347826,0.0855524177136628,499.0005691051483,csv\Cropped_ROI\20260306-220030_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,15,0.9618670939169298,0.9619565217391304,0.9629778860569714,0.9619565217391304,0.134480036471201,480.9560604095459,csv\Cropped_ROI\20260306-220847_Cropped_ROI_worker_0.csv,2.0,7.01,6.05,7.97,827.0,769.0,92.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,17,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.0987751338954853,497.2719783782959,csv\Cropped_ROI\20260306-221717_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,19,0.917505435245646,0.9184782608695652,0.9224964201395282,0.9184782608695652,0.1723181789174028,475.43790435791016,csv\Cropped_ROI\20260306-222528_Cropped_ROI_worker_0.csv,2.0,9.42,9.18,9.66,828.0,750.0,92.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,19,0.9782071670504812,0.9782608695652174,0.9786188750862664,0.9782608695652174,0.091348930950398,506.958131313324,csv\Cropped_ROI\20260306-223418_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,19,0.9345903215468432,0.9347826086956522,0.9348473084886127,0.9347826086956522,0.1668092268316642,480.52453780174255,csv\Cropped_ROI\20260306-224233_Cropped_ROI_worker_0.csv,2.0,6.29,5.81,6.76,827.0,775.0,92.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,17,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.1028672754764556,499.95725989341736,csv\Cropped_ROI\20260306-225105_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,19,0.9672834713595584,0.967391304347826,0.9681409295352325,0.967391304347826,0.1434868939382874,448.44373059272766,csv\Cropped_ROI\20260306-225849_Cropped_ROI_worker_0.csv,2.0,19.25,9.93,28.57,826.0,667.0,92.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,16,0.9836235444931096,0.9836956521739132,0.9837819185645272,0.9836956521739132,0.0948420894615676,495.52885127067566,csv\Cropped_ROI\20260306-230717_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,0.5,0.0001,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,18,0.9181904872122264,0.9184782608695652,0.9190495788520304,0.9184782608695652,0.2049914446213971,472.8517754077912,csv\Cropped_ROI\20260306-231523_Cropped_ROI_worker_0.csv,2.0,8.33,7.0,9.66,828.0,759.0,92.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.01,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,17,0.978334490229486,0.9782608695652174,0.9788670568561876,0.9782608695652174,0.0926613108781368,586.3284876346588,csv\Cropped_ROI\20260306-232522_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.01,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,13,0.9115090148378192,0.9130434782608696,0.9197219572032166,0.9130434782608696,0.5139922055861225,498.3671231269837,csv\Cropped_ROI\20260306-233403_Cropped_ROI_worker_0.csv,4.0,30.65,14.49,48.91,1654.0,1147.0,184.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.01,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,16,0.9728444921225888,0.9728260869565216,0.9730978260869566,0.9728260869565216,0.1088568417598371,589.8926248550415,csv\Cropped_ROI\20260306-234405_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.01,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,14,0.9404457468290528,0.9402173913043478,0.9422559324733236,0.9402173913043478,0.2111631010699531,534.7249457836151,csv\Cropped_ROI\20260306-235323_Cropped_ROI_worker_0.csv,4.0,11.55,7.73,14.01,1654.0,1463.0,184.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.01,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,19,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.0755773129589531,593.6992251873016,csv\Cropped_ROI\20260307-000329_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.01,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,15,0.9287780099708016,0.9293478260869564,0.931792585849932,0.9293478260869564,0.3724010983158065,536.8862109184265,csv\Cropped_ROI\20260307-001248_Cropped_ROI_worker_0.csv,4.0,12.27,8.7,14.25,1654.0,1451.0,184.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.01,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,18,0.989167245114743,0.9891304347826086,0.9896739130434782,0.9891304347826086,0.0778138596645516,591.5849356651306,csv\Cropped_ROI\20260307-002253_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.01,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,12,0.9110498120003746,0.9130434782608696,0.9219989677540262,0.9130434782608696,0.6026616845198948,526.3176772594452,csv\Cropped_ROI\20260307-003202_Cropped_ROI_worker_0.csv,4.0,13.06,12.59,13.77,1654.0,1438.0,184.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.01,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,9,0.967187327785154,0.967391304347826,0.9684212953047284,0.967391304347826,0.1882358841274095,612.7529287338257,csv\Cropped_ROI\20260307-004228_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.01,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,9,0.901658126929866,0.9021739130434784,0.9024590908327348,0.9021739130434784,0.5835896701268528,129.38467574119568,csv\Cropped_ROI\20260307-004459_Cropped_ROI_worker_0.csv,4.0,77.51,73.19,79.71,1654.0,372.0,184.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.01,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,19,0.9836235444931096,0.9836956521739132,0.9837819185645272,0.9836956521739132,0.1161044695131156,609.5912601947784,csv\Cropped_ROI\20260307-005521_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.01,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,16,0.9455984713983072,0.9456521739130436,0.9460101794340924,0.9456521739130436,0.2148352884080099,535.8127286434174,csv\Cropped_ROI\20260307-010439_Cropped_ROI_worker_0.csv,4.0,14.09,12.08,16.91,1654.0,1421.0,184.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.001,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,17,1.0,1.0,1.0,1.0,0.0116075337698772,593.4414758682251,csv\Cropped_ROI\20260307-011445_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.001,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,16,0.9726288261460532,0.9728260869565216,0.9735828776788076,0.9728260869565216,0.1494224850737183,563.1709728240967,csv\Cropped_ROI\20260307-012431_Cropped_ROI_worker_0.csv,4.0,4.89,4.12,5.31,1654.0,1573.0,184.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.001,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,18,1.0,1.0,1.0,1.0,0.0114710514298285,590.215270280838,csv\Cropped_ROI\20260307-013433_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.001,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,12,0.9836235444931096,0.9836956521739132,0.9837819185645272,0.9836956521739132,0.0986491219069727,576.894613981247,csv\Cropped_ROI\20260307-014433_Cropped_ROI_worker_0.csv,4.0,2.72,1.69,3.15,1654.0,1609.0,184.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.001,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,16,1.0,1.0,1.0,1.0,0.0146748605753679,595.5432982444763,csv\Cropped_ROI\20260307-015451_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.001,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,14,0.9836235444931096,0.9836956521739132,0.9837819185645272,0.9836956521739132,0.1271447300535763,578.1144182682037,csv\Cropped_ROI\20260307-020454_Cropped_ROI_worker_0.csv,4.0,3.93,2.17,5.33,1654.0,1589.0,184.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.001,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,13,1.0,1.0,1.0,1.0,0.0147142958341409,591.6568291187286,csv\Cropped_ROI\20260307-021458_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.001,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,19,0.989022601794341,0.9891304347826086,0.989880059970015,0.9891304347826086,0.0717712320189963,574.5495023727417,csv\Cropped_ROI\20260307-022455_Cropped_ROI_worker_0.csv,4.0,2.6,1.21,4.35,1654.0,1611.0,184.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.001,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,18,1.0,1.0,1.0,1.0,0.0172951285111712,609.0995345115662,csv\Cropped_ROI\20260307-023517_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.001,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,14,0.9728020510629208,0.9728260869565216,0.9730201863354035,0.9728260869565216,0.1515958037470346,590.1098058223724,csv\Cropped_ROI\20260307-024529_Cropped_ROI_worker_0.csv,4.0,3.69,1.21,6.04,1654.0,1593.0,184.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.001,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,17,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0177644649400304,607.4074230194092,csv\Cropped_ROI\20260307-025550_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.001,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,14,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.1106837029244912,593.9033203125,csv\Cropped_ROI\20260307-030608_Cropped_ROI_worker_0.csv,4.0,2.96,1.21,4.11,1654.0,1605.0,184.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,16,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.1016951564537442,593.0192019939423,csv\Cropped_ROI\20260307-031614_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,14,0.9235895445134576,0.9239130434782608,0.9251477202575183,0.9239130434782608,0.2995658729063428,523.3398575782776,csv\Cropped_ROI\20260307-032520_Cropped_ROI_worker_0.csv,4.0,17.96,8.94,30.51,1654.0,1357.0,184.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,17,0.978164725990813,0.9782608695652174,0.9785412353347136,0.9782608695652174,0.0931444349901183,592.0989129543304,csv\Cropped_ROI\20260307-033525_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,15,0.9072927683571654,0.907608695652174,0.9085556042276212,0.907608695652174,0.222637262519287,558.5225298404694,csv\Cropped_ROI\20260307-034505_Cropped_ROI_worker_0.csv,4.0,6.95,5.33,7.99,1654.0,1539.0,184.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedAvg,0.05,0.5,224,2,0,Pre-Pruning,15,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.1028183194930138,591.1217451095581,csv\Cropped_ROI\20260307-035509_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedAvg,0.05,0.5,224,2,0,Post-Pruning,14,0.90770072148251,0.907608695652174,0.9080058528428094,0.907608695652174,0.2988967438754828,508.403760433197,csv\Cropped_ROI\20260307-040400_Cropped_ROI_worker_0.csv,4.0,23.28,8.94,33.09,1654.0,1269.0,184.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedAvg,0.05,1.0,224,2,0,Pre-Pruning,18,0.978164725990813,0.9782608695652174,0.9785412353347136,0.9782608695652174,0.0854807361636472,589.6233265399933,csv\Cropped_ROI\20260307-041402_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedAvg,0.05,1.0,224,2,0,Post-Pruning,19,0.912827812284334,0.9130434782608696,0.9135285298527206,0.9130434782608696,0.2436549585798512,556.7413287162781,csv\Cropped_ROI\20260307-042341_Cropped_ROI_worker_0.csv,4.0,6.53,5.33,7.97,1654.0,1546.0,184.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedProx,0.05,0.5,224,2,0,Pre-Pruning,17,0.9728444921225888,0.9728260869565216,0.9730978260869566,0.9728260869565216,0.1052211888296448,605.442259311676,csv\Cropped_ROI\20260307-043359_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedProx,0.05,0.5,224,2,0,Post-Pruning,16,0.9021457594058084,0.9021739130434784,0.9025495036364602,0.9021739130434784,0.3147682683623355,530.8997807502747,csv\Cropped_ROI\20260307-044312_Cropped_ROI_worker_0.csv,4.0,21.22,9.66,32.2,1654.0,1303.0,184.0
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedProx,0.05,1.0,224,2,0,Pre-Pruning,16,0.9727059074885162,0.9728260869565216,0.9733005521049,0.9728260869565216,0.1138977571188107,604.6806640625,csv\Cropped_ROI\20260307-045329_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,ResNet18,no_encryption,cuda,20,3,4,1.0,0.0001,16,FedProx,0.05,1.0,224,2,0,Post-Pruning,19,0.9019816258946692,0.9021739130434784,0.9022386128364388,0.9021739130434784,0.2119358181143584,570.234824180603,csv\Cropped_ROI\20260307-050321_Cropped_ROI_worker_0.csv,4.0,7.32,6.05,7.99,1654.0,1533.0,184.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.01,16,FedLC,0.05,0.5,224,2,0,Pre-Pruning,7,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0650565286742594,696.8454267978668,csv\Cropped_ROI\20260307-051512_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.01,16,FedLC,0.05,0.5,224,2,0,Post-Pruning,10,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.1256764120423268,684.5150825977325,csv\Cropped_ROI\20260307-052716_Cropped_ROI_worker_0.csv,2.0,0.48,0.24,0.72,827.0,823.0,92.0
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.01,16,FedLC,0.05,1.0,224,2,0,Pre-Pruning,10,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.0265812041968852,695.2262268066406,csv\Cropped_ROI\20260307-053905_Cropped_ROI_worker_0.csv,,,,,,,
influence,Cropped_ROI,2,MobileViT_Small,no_encryption,cuda,20,3,4,0.5,0.01,16,FedLC,0.05,1.0,224,2,0,Post-Pruning,8,0.9945411814977032,0.9945652173913044,0.9947593167701864,0.9945652173913044,0.1221206206421996,687.7465305328369,csv\Cropped_ROI\20260307-055111_Cropped_ROI_worker_0.csv,2.0,0.36,0.24,0.48,827.0,824.0,92.0
